PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:90071. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-90071,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:90071,90071,,Calypte anna,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Calypte,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Calypte,,anna,,species,,,Anna's Hummingbird,ICZN,,,,,,,1,male,unknown,,,,present,round/wing | tissue,,,,,,,"Molt: light on body, very heavy on head, some in remiges, none in tail; Misc: wingspan 110 mm",,,,,,,,,,,1/21/2008,,21,21,2008,1,21,21-Jan-08,,,,,,United States of America | Washington | Mason |  |  | WASHINGTON: Mason County; Belfair,,,,,,,,,,,47.4506454,-122.8468393,WGS84,4541,,,,,,,,,,,VertNet Georeferencing Guidelines,,requires verification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,male,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,West Sound Wildlife Shelter,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:53651. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-53651,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:53651,53651,,Calypte anna,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Calypte,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Calypte,,anna,,species,,,Anna's Hummingbird,ICZN,,,,,,,1,male,unknown,,,,present,round skin | wing,,,,,,,Molt: light scattered on body,,,,,,,,,,,late spring 1990,,,,1990,,,late spring 1990,,,,,,United States of America | Washington | King |  |  | WASHINGTON: King County; Mercer Island,,,m,,,,,,,,47.5706548,-122.2220673,WGS84,1053,,,,,,,,,,,VertNet Georeferencing Guidelines,,requires verification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,male,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,R. B. Pelzel,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,0,0,0,,specimen,0
PhysicalObject,2014-09-30T17:52:14Z,CC0,,,California Academy of Sciences. CAS Ornithology (ORN). Record ID: urn:catalog:CAS:ORN:97723. Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=orn (source published on 2019-07-15),http://portal.vertnet.org/o/cas/orn?id=urn-catalog-cas-orn-97723,,,,CAS,ORN,,PreservedSpecimen,,,Fat=Moderate furcular & sheet.; Weight=3.7g,urn:catalog:CAS:ORN:97723,97723,LCW889,Calypte anna,,,,,Animalia; Chordata; Aves; Apodiformes; Trochilidae,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Calypte,,anna,,,,"(Lesson, 1829)",,,,,91,total length,0,3.7,,female,Adult,,,,,TISSUE; Skin Wing; toepad; Feather,,,,,,,Window kill from CAS. Total: 91mm; Wing: 50mm Tail: 29mm; Tarsus: 3.6mm; Bill depth: 1.7mm; Exposed culmen: 19mm.,,,,,,,,,,,26-Dec-13,,,,2013,12,26,26-Dec-13,,,,,,,,,,,,,,,,,37.76946,-122.46569,WGS84,,,,37.769468° N,122.465691° W,,,,,,,,Google Earth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Adult,F,,California Academy of Sciences. CAS Ornithology (ORN). Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=orn (source published on 2019-07-15),4f29b6ab-20c0-4479-8795-4915bedcebd1,66522820-055c-11d8-b84e-b8a03c50a862,California Academy of Sciences Staff,mflannery@calacademy.org,Maureen Flannery,7/15/2019,8/4/2019,no migrator,0,1,0,0,0,specimen,1
PhysicalObject,2014-09-30T19:01:40Z,CC0,,,California Academy of Sciences. CAS Ornithology (ORN). Record ID: urn:catalog:CAS:ORN:97734. Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=orn (source published on 2019-07-15),http://portal.vertnet.org/o/cas/orn?id=urn-catalog-cas-orn-97734,,,,CAS,ORN,,PreservedSpecimen,,,"Fat=Moderate around legs, neck, furcular.; Weight=4.3g",urn:catalog:CAS:ORN:97734,97734,CCO678,Calypte anna,,,,,Animalia; Chordata; Aves; Apodiformes; Trochilidae,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Calypte,,anna,,,,"(Lesson, 1829)",,,,,86,total length,0,4.3,,female,HY,,,,,TISSUE; Skin Wing; toepad; Feather,,,,,,,Window kill from CAS. Total: 86mm; Wing: 49mm; Tail: 29mm; Tarsus: 4.1mm; Bill depth: 1.2mm; Exposed culmen: 17.3mm. Age/sex by plumage.,,,,,,,,,,,21-Nov-13,,,,2013,11,21,21-Nov-13,,,,,,,,,,,,,,,,,37.76946,-122.46569,WGS84,,,,37.769468° N,122.465691° W,,,,,,,,Google Earth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,HY,F,,California Academy of Sciences. CAS Ornithology (ORN). Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=orn (source published on 2019-07-15),4f29b6ab-20c0-4479-8795-4915bedcebd1,66522820-055c-11d8-b84e-b8a03c50a862,California Academy of Sciences Staff,mflannery@calacademy.org,Maureen Flannery,7/15/2019,8/4/2019,no migrator,0,1,0,0,0,specimen,1
PhysicalObject,2015-06-30T23:54:20Z,CC0,,,California Academy of Sciences. CAS Ornithology (ORN). Record ID: urn:catalog:CAS:ORN:98151. Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=orn (source published on 2019-07-15),http://portal.vertnet.org/o/cas/orn?id=urn-catalog-cas-orn-98151,,,,CAS,ORN,,PreservedSpecimen,,,Fat=Moderate sheet.; Weight=3.9g,urn:catalog:CAS:ORN:98151,98151,LCW1158,Calypte anna,,,,,Animalia; Chordata; Aves; Apodiformes; Trochilidae,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Calypte,,anna,,,,"(Lesson, 1829)",,,,,90,total length,0,3.9,,female,HY,,,,,Skin Wing; TISSUE; toepad; Feather,,,,,,,Spread wing and tissues. Window kill from CAS. Total: 90mm; Wing: 49mm; Tail: 28mm; Tarsus: 3.3mm; Bill depth: 1.5mm; Exposed culmen: 17mm. Sexed by plumage/tail pattern. All tail and throat feathers fell out during prep.,,,,,,,,,,,30-Sep-14,,,,2014,9,30,30-Sep-14,,,,,,,,,,,,,,,,,37.76919,-122.46688,WGS84,,,,37.769193° N,122.466884° W,,,,,,,,Google Earth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,HY,F,,California Academy of Sciences. CAS Ornithology (ORN). Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=orn (source published on 2019-07-15),4f29b6ab-20c0-4479-8795-4915bedcebd1,66522820-055c-11d8-b84e-b8a03c50a862,Erin Meneses,mflannery@calacademy.org,Maureen Flannery,7/15/2019,8/4/2019,no migrator,0,1,0,0,0,specimen,1
PhysicalObject,53:04.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Bird Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Bird:181755?seid=357569. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_bird (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Bird:181755,MVZ,29,,MVZ,Bird specimens,,PreservedSpecimen,,,weight=4.10 g; sex=male,http://arctos.database.museum/guid/MVZ:Bird:181755?seid=357569,MVZ:Bird:181755,,Calypte anna,,,,,Animalia; Chordata; Aves; Caprimulgiformes; Trochilidae; Trochilinae;,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Calypte,,anna,,species,,,,ICZN,,,,,,4.1,1,male,,,,,,wing; skull (phosphate buffer),,,,,,,Specimen consists of 2 wings and 1 skull/brain in 20% sucrose in 0.1 M phosphate buffer.,http://arctos.database.museum/guid/MVZ:Bird:181755,,,,,<i>Calypte anna</i> (accepted ID) identified by Douglas L. Altshuler; method: field,,,,,12/10/2004,,345,345,2004,12,10,10-Dec-04,,,,,,"California Institute of Technology, Pasadena, CA",,,,,,,,,Pascal Title,,34.1366,-118.125,World Geodetic System 1984,,,34.1366/-118.125,,,decimal degrees,,,,Pascal Title,2/29/2008,MaNIS georeferencing guidelines,"Google Earth, 29 Feb 2008, TeleAtlas & Europa Technologies, eye alt. 4428 ft",unverified,,,,,,,,,,,,,,,,,,,,,A,,Douglas L. Altshuler,,,field,,,,0,,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Bird Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_bird (source published on 2019-07-06)",e3b959d6-fcbe-4a28-a166-e4a807c340a0,8edbbde0-055e-11d8-b850-b8a03c50a862,Collector(s): Douglas L. Altshuler,ccicero@berkeley.edu,Carla Cicero,7/6/2019,9/22/2019,no migrator,0,0,0,0,0,specimen,0
PhysicalObject,10/10/2015,,,http://vertnet.org/resources/norms.html,Carnegie Museum of Natural History. CM Birds Collection. Record ID: urn:catalog:CM:Birds:S14504. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds (source published on 2015-10-11),http://portal.vertnet.org/o/cm/birds?id=urn-catalog-cm-birds-s14504,urn:lsid:biocol.org:col:34702,,,CM,Birds,,PreservedSpecimen,,,,urn:catalog:CM:Birds:S14504,S14504,,Calypte anna,,,,,Apodiformes | Trochilidae |  | CALYPTE,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Calypte,,anna,,species,,,,ICZN,,,,,,3.2,1,male,,HOW SEXED: PLUMAGE. GONADS NOT FOUND.,,,present,"Skeleton, Wing, and Tail | tissue",,,,,,,"SOURCE: UNIVERSITY OF CALIFORNIA, SANTA BARBARA, 10/23/1991.",,,,,,,,,,,11/18/1989,,322,322,1989,11,18,11/18/1989,,,,"HOW COLLECTED: DEAD ON ROAD. PREPARATOR: ROGERS, S.P. WEIGHT: 3.2 G. ON 10/23/1991.",,North America | United States | California | Santa Barbara | SANTA BARBARA (SANTA BARBARA COMMUNITY COLLEGE CAMPUS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,male,,Carnegie Museum of Natural History. CM Birds Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds (source published on 2015-10-11),a82d2421-be5a-4779-babc-da0b634a7ba8,c1da06f0-580e-11dc-8a9e-b8a03c50a862,"ENGRISER, L.",rogerss@carnegiemnh.org,Stephen Rogers,10/11/2015,8/11/2016,9/5/2015,0,1,0,0,,specimen,0
PhysicalObject,9/6/2015,,,http://vertnet.org/resources/norms.html,Carnegie Museum of Natural History. CM Birds Collection. Record ID: urn:catalog:CM:Birds:S8107. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds (source published on 2015-10-11),http://portal.vertnet.org/o/cm/birds?id=urn-catalog-cm-birds-s8107,urn:lsid:biocol.org:col:34702,,,CM,Birds,,PreservedSpecimen,,,,urn:catalog:CM:Birds:S8107,S8107,,Calypte anna,,,,,Apodiformes | Trochilidae |  | CALYPTE,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Calypte,,anna,,species,,,,ICZN,,,,,,,1,female,,HOW SEXED: PLUMAGE.,,managed,present,"Skeleton, Wing, and Tail | tissue",,,,,,,SOURCE: NATIONAL AVIARY IN PITTSBURGH.,,,,,,,,,,,6/19/1983,,170,170,1983,6,19,6/19/1983,,,,"PREPARATOR: ROGERS, S.P.",,Captive Bird (National Aviary),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,Carnegie Museum of Natural History. CM Birds Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds (source published on 2015-10-11),a82d2421-be5a-4779-babc-da0b634a7ba8,c1da06f0-580e-11dc-8a9e-b8a03c50a862,Collector Unknown,rogerss@carnegiemnh.org,Stephen Rogers,10/11/2015,8/11/2016,9/5/2015,0,1,1,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:118250. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-118250,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:118250,118250,,Calypte anna,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Calypte,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Calypte,,anna,,species,,,Anna's Hummingbird,ICZN,,,,,,,1,male,unknown,,,,present,wing | tissue,,,,,,,Molt: none; Misc: wingspan 130 mm; netted 8 am; round skin destroyed by mice,,,,,,,,,,,6/9/2014,,160,160,2014,6,9,9-Jun-14,,,,,,"United States of America | Washington | Kittitas |  |  | WASHINGTON: Kittitas County; Blewett Pass, 0.5 mi S, 6 mi W; Iron Creek; 47°19.79'N 120°41.55'W; 3100 ft",,,3100 ft,,,,,,,,,,,,,,471979N,1204155W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,male,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,"S. M. Birks, C. S. Wood",rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:91456. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-91456,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:91456,91456,,Calypte anna,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Calypte,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Calypte,,anna,,species,,,Anna's Hummingbird,ICZN,,,,,,,1,male,unknown,,,,present,round/wing | tissue,,,,,,,Molt: Juvenal feathers growing,,,,,,,,,,,6/19/2008,,171,171,2008,6,19,19-Jun-08,,,,,,"United States of America | Washington | King |  |  | WASHINGTON: King County; Redmond; Marymore Park, 15618 NE 56th Way",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,male,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,O. Oliver,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:91459. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-91459,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:91459,91459,,Calypte anna,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Calypte,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Calypte,,anna,,species,,,Anna's Hummingbird,ICZN,,,,,,,1,male,unknown,,,,present,round/wing | tissue,,,,,,,Molt: none,,,,,,,,,,,3/18/2009,,77,77,2009,3,18,18-Mar-09,,,,,,United States of America | Washington | King |  |  | WASHINGTON: King County; Seattle; 7621 West Greeen Lake Drive North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,male,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,R. S. Fleming,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:91463. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-91463,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:91463,91463,,Calypte anna,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Calypte,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Calypte,,anna,,species,,,Anna's Hummingbird,ICZN,,,,,,,1,undetermined,unknown,,,,present,round/wing | tissue,,,,,,,"Molt: light on body, none in wings, left R3=.95",,,,,,,,,,,4/10/2009,,100,100,2009,4,10,10-Apr-09,,,,,,United States of America | Washington | King |  |  | WASHINGTON: King County; Seattle; 7632 Winona Ave N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,unknown,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,G. Garman,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:91468. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-91468,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:91468,91468,,Calypte anna,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Calypte,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Calypte,,anna,,species,,,Anna's Hummingbird,ICZN,,,,,,,1,female,unknown,,,,present,round/wing | tissue,,,,,,,Molt: none,,,,,,,,,,,12/19/2009,,353,353,2009,12,19,19-Dec-09,,,,,,United States of America | Washington | Mason |  |  | WASHINGTON: Mason County; Hoodsport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,female,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,E. Korinke,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:91480. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-91480,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:91480,91480,,Calypte anna,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Calypte,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Calypte,,anna,,species,,,Anna's Hummingbird,ICZN,,,,,,,1,male,unknown,,,,present,round/wing | tissue,,,,,,,Molt: light on body; Misc: wingspan 120 mm,,,,,,,,,,,4/9/2010,,99,99,2010,4,9,9-Apr-10,,,,,,United States of America | Washington | King |  |  | WASHINGTON: King County; Woodinville; 16440 NE 160th Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,male,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:91484. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-91484,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:91484,91484,,Calypte anna,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Calypte,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Calypte,,anna,,species,,,Anna's Hummingbird,ICZN,,,,,,,1,female,unknown,,,,present,round/wing | tissue,,,,,,,Molt: none,,,,,,,,,,,4/23/2010,,113,113,2010,4,23,23-Apr-10,,,,,,United States of America | Washington | King |  |  | WASHINGTON: King County; Ravenna; 6524 16th Ave NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,female,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
